"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Cayman Islands","CYM","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","218.98","218.98","218.98","221.79","221.79","224.59","224.59","224.59","227.4","227.4","230.21","230.21","230.21","233.02","235.82","238.63","238.63","238.63","168.45","168.45","179.68","168.45","245.74","301.02","184.72","135.46","104.89","96.8","105.01","98.48","97.65","97.01","96.53","96.19","95.97","95.85","95.79","95.79","95.31","100.07","96.5","97.46","96.98","96.51","102.13","101.69","101.25","100.81","99.33","99.35","101.32","99.23","100.89","","",
"Cyprus","CYP","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","20.64","21.6","22.88","23.59","26.31","31.17","34.32","37.81","43.8","47.75","54.1","56.83","59.69","45.25","30.77","35.32","38.11","43.13","44.19","44.66","47.7","51.77","55.88","61.46","64.34","68.45","73.06","75.77","79.15","80.38","80.51","83.13","91.57","97.03","102.52","104.98","107.17","109.18","113.55","117","119.02","123.38","119.58","115.42","111.71","104.01","106.35","112.76","106.76","105.43","108.09","105.85","99.61","95.66","99.64","104.69","109.56","108.92","","",
"Czech Republic","CZE","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161.22","137.32","139.87","138.22","131.16","133.66","129.16","123.84","124.99","120.58","118.34","116.49","113.38","110.2","115.22","106.67","100.64","96.32","94.91","90.39","92.39","97.89","100.26","101.85","101.12","103.94","","",
"Germany","DEU","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","70.22","71.52","73.84","75.63","76.28","79.86","83.1","85.54","86.54","88.13","88.97","88.31","89","92.85","94.23","94.99","95.19","99.11","101.32","104.19","104.66","102.96","106.65","108.64","109.15","114.14","110.9","107.63","107.45","107.59","99.52","91.19","88.97","86.14","87.38","88.26","88.49","88.4","90.15","88.66","89.87","88.88","89.08","90.17","89.61","89.85","91.92","93.84","94.72","96.54","98.29","97.01","97.7","99.84","100.44","99.71","98.87","99.59","","",
"Djibouti","DJI","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","31.32","32.21","33.35","34","34.45","36.79","38.2","40.66","43.34","44.79","46.55","48.54","48.16","50.85","51.99","57.59","56.12","58.73","74.35","87.22","80.43","79.1","94.53","103.17","121.08","129.37","133.46","140.58","168.53","159.69","92.75","92.71","94.62","97.64","96.11","98.36","99.49","101.22","106.74","124.02","124.76","124.82","124.91","102.77","117.86","90.51","123.73","124.84","124.95","124.95","125.68","126.61","126.03","104.34","77.41","118.25","127.85","129.37","","",
"Dominica","DMA","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","29.71","29.4","28.72","28.85","28.37","28.04","28.72","28.72","30.03","29.93","30.27","30.72","31.78","32.54","35.15","38.17","41","43.03","45.6","48.37","50.35","53.29","55.73","57.55","64.34","71.65","81.8","82.43","87","86.73","88.12","86.22","90.76","92.12","89.03","94.29","94.44","94.26","95.91","96.37","96.63","96.38","96.61","95.93","96.05","93.92","95.6","95.71","95.81","100.53","101.28","105.07","99.25","100.22","99.99","99.79","100.14","100.53","","",
"Denmark","DNK","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","78.12","78.73","77.93","77.33","79.8","79.22","78.73","77.68","74.77","71.94","72.26","71.43","73.44","76.63","76.68","77.38","78.9","81.66","85.16","86.08","85.58","86.23","90.13","88.87","88.9","91.38","89.09","87.86","87.38","88.67","90.82","93.17","97.03","96.8","97.11","96.69","96.93","100.12","100.37","99.92","102.3","103.81","103.81","104.68","103.1","100.96","102.91","100.51","96.91","101","102.65","101.28","99.05","99.34","99.89","100.77","99.58","102.57","","",
"Dominican Republic","DOM","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","16.58","16.39","16.29","16.82","16.91","17.72","18.65","20.67","21.65","22.05","23.9","25.72","27.11","27.35","27.15","29.4","30.28","31.1","34.39","35.6","35.5","36.06","38.41","38.85","40.6","40.13","41.16","44.92","47.67","50.64","48.83","53.11","54.38","51.63","56.25","59.25","53.78","58.99","61.73","66.98","81.75","81.54","74.23","76.41","89.56","98.4","105.05","99.88","101.74","94.97","96.5","90.52","95.08","94.6","101.17","104.23","101.68","102.15","","",
"Algeria","DZA","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","10.39","9.63","8.8","10.03","11.14","11.77","12.48","13.99","14.53","14.58","15.84","16.62","17.29","18.24","18.79","19.64","20.45","20.68","21.72","23.02","23.82","26.97","28.83","29.81","31.45","31.63","35.09","37.52","39.69","42.76","42.47","44.29","46.75","47.62","48.94","49.48","48.64","51.2","51.01","57.92","56.46","58.59","59.92","63.75","65.68","68.87","68.76","68.94","73.04","77.35","84.33","89.58","94.05","99.98","97.89","102.13","102.41","93.41","","",
"East Asia & Pacific (excluding high income)","EAP","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","0.0100189113487398","0.0107797790251989","0.0128237408895731","0.01460674712153","0.0158854987912855","0.0169201014738823","0.0175886942019781","0.0177360891503176","0.0178830930301894","0.0181609013810437","0.01962309968444","0.0210160688657187","0.0217001135305525","0.0221872282513653","0.0226221048286602","0.0228259173302995","0.0233296313845404","0.0250635654986243","0.0281838255942392","0.0305906209406854","0.0320171067457639","0.033873778974225","0.0355897821401321","0.0397540102763759","0.0428845811995942","0.0452443100698619","0.0490933316710648","0.0536037702324091","0.0566183555244494","0.0608301673118359","0.0670974917326073","0.0730112037102839","0.0805601618449153","0.0898340627121367","0.101120367832051","0.100294788175961","0.107892245469094","0.115107359994097","0.120583249358615","0.123393988403586","0.126131044638163","0.130236130388165","0.13605686609454","0.140647676264008","0.147249420246474","0.152615206458908","0.153638952205838","0.160791392684591","0.166931764114803","0.171340354694624","0.173159468570026","0.179675371867976","0.182542111398654","0.185887211569125","","","","","","",
"Early-demographic dividend","EAR","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","0.0416569077142949","0.0431583562551393","0.0442047878145336","0.0432183448742813","0.0442326032288302","0.0463081325454885","0.0474949089259558","0.0489839731915751","0.0511895260860228","0.0508378129199159","0.0504446386450535","0.0524816585963899","0.053277794938771","0.0548702836209454","0.0572406420276247","0.0604595964178078","0.0624646615156105","0.0650456773840423","0.0662116856969898","0.067036686832998","0.0696779708574073","0.0716025798201607","0.0741111446576925","0.0767987891631889","0.0794791488625124","0.0833280479933097","0.0832415697585109","0.0851502148482958","0.0872853291409648","0.0922714433288749","0.0940728481690847","0.0970528757937522","0.100141812257259","0.193914466915824","0.203656274815603","0.202700380871521","0.212421968622629","0.218754668219605","0.239268532364089","0.241547454712543","0.247132657089626","0.263890580893425","0.271476351848371","0.265144854254234","0.279841060681662","0.280306229349947","0.277566487899569","0.279051189804963","0.280231714369594","0.285132760936905","0.287183363386548","0.293372178453262","0.294720579237673","0.313992612151677","","","","","","",
"East Asia & Pacific","EAS","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","0.019100518781218","0.0206691083691442","0.0228202176771612","0.0249828819408687","0.0263565299986247","0.0271282931386293","0.028047386658251","0.0287685891414814","0.0297631783263989","0.0309552226231515","0.032592773041495","0.0345792777137275","0.0349476810082025","0.0344523458720383","0.0358484663460966","0.0372700626163438","0.0381582855447031","0.0402712120086745","0.0431204027561394","0.044661956094023","0.0459231741082744","0.0477937953278416","0.0497923351570155","0.0530869984408014","0.0566847757882736","0.0589524442884326","0.0629064427268026","0.0669997419994318","0.0692389068039901","0.0732490347707729","0.0785972139484783","0.0839609525794552","0.0903322007345937","0.0983398605357384","0.107315863580783","0.106809871594152","0.11361295599641","0.11991072757501","0.124258727655293","0.127079887117467","0.129259121059891","0.132977487700004","0.137317239603037","0.141230827829613","0.146554793392888","0.151579677543988","0.152600699757123","0.157979719618759","0.163209838905209","0.166639487974591","0.167846083128566","0.174256309505546","0.178206781353524","0.181945100559254","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.209424300467643","0.19949758802395","0.18851981196015","0.170372816605989","0.159362467968151","0.1511170858197","0.148138562486128","0.143691553789232","0.143080476663068","0.141739659577428","0.146216409765656","0.150860495011678","0.151409300805833","0.152689014092544","0.156373745400947","0.161683596857903","0.164251928604111","0.168734548370341","0.175228008608535","0.178790188522874","0.187420626286302","0.194012891094954","0.199504675039949","","","","","","",
"Europe & Central Asia","ECS","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.159829486680068","0.155835530610114","0.151226543924144","0.147320097722712","0.144771267060598","0.142392806544807","0.143113762141773","0.141737631120687","0.139241949986258","0.138661979107206","0.140862849508856","0.141482910746798","0.141046360147621","0.140946164661253","0.141387103200436","0.144321281594494","0.145312578792374","0.145556558870812","0.148707935745155","0.150789819490314","0.152158260973511","0.153275243426128","0.156845274746378","","","","","","",
"Ecuador","ECU","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","15.6","16.09","16.57","17.18","17.86","18.77","19.38","20.56","21.32","22.85","22.14","22.88","23.6","25.15","25.92","26.83","28.2","30.64","32.31","31.15","31.51","56.37","50.79","53.31","49.3","51.35","50.52","56.92","60.54","40.59","43.64","44.64","47.6","50.94","55.83","60.55","66.64","63.35","67.27","72.67","78.49","78.63","79.58","81.98","81.05","90.44","95.34","101.47","100.15","104.24","109.76","107.02","111.92","102.95","98.57","98.47","96.83","94.89","","",
"Egypt, Arab Rep.","EGY","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","10.14","10.48","10.3","10.44","10.64","10.95","11.41","13.15","13.48","13.81","14.24","14.5","14.62","14.89","14.99","15.47","15.55","15.8","15.92","16.02","17.04","18.83","20.37","21.41","22.03","22.31","22.52","23.58","23.32","39.25","46.84","49.2","50.59","52.65","54.7","56.91","61.82","61.88","63.84","65.19","66.55","76.9","82.58","78.99","83.23","86.47","93.35","95.74","93.67","96.04","97.19","100.53","101.58","101.93","99.71","98.36","102.3","90.56","","",
"Euro area","EMU","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","0.0843868739224678","0.0859979461063897","0.0870864707608637","0.0880605141700085","0.0902492832617625","0.0940908438168675","0.0981196475009476","0.101376925884543","0.102659723007687","0.10561643066628","0.10746204951891","0.107369808558751","0.109921076964592","0.116836537530474","0.118223161438159","0.119499790232308","0.121104670139136","0.12493007536142","0.129191107058449","0.133813543751342","0.134751942523739","0.134909816899597","0.138164018050273","0.141092662166088","0.140596889426618","0.143011942525995","0.142540885257901","0.14131573666826","0.139397551644822","0.142512783718521","0.138358667895554","0.137959752259018","0.136612492569991","0.134721947964596","0.136653929694793","0.13885140941942","0.138905558471066","0.140936932419681","0.141131147142838","0.138151979198756","0.138678531333796","0.139148726966867","0.13734371197397","0.137028892361271","0.135919889205682","0.134050355217897","0.136156805448936","0.138213939997565","0.136541395782237","0.138544138907298","0.14025266963834","0.13873732122224","0.137898426782195","0.139604774380076","","","","","","",
"Eritrea","ERI","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.56","56.86","58.28","63.78","65.06","71.1","72.09","74.37","74.56","73.55","79.75","81.97","83.9","88.04","95.71","87.23","96.2","97.3","98.83","99.66","97.72","100.29","99.2","100.51","101.77","101.84","","",
"Spain","ESP","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","23.1","23.43","26.65","28.67","27.28","31.09","31.85","33.4","35.27","39.15","38.99","40.15","43.68","47.09","47.79","49.57","51.76","52.2","53.83","59.16","60.93","62.57","62.85","63.13","62.59","62.13","64.1","67.07","65.76","68.56","71.34","70.83","70.71","70.28","72.06","75.26","77.17","84.67","85.85","86.97","90.17","92.89","94.84","92.68","90.9","91.48","91.86","94.24","88.96","91.49","94.71","94.07","90.83","94.42","99.75","105.83","107.02","111.05","","",
"Estonia","EST","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141.7","120.33","107.05","98.63","89.91","89.8","92.9","86.19","80.92","86.21","85.58","83.22","88.88","87.64","91.06","91.19","92.06","91.13","90.48","93.09","95.06","99.77","98.52","101.64","99.84","96.13","97.86","","",
"Ethiopia","ETH","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.24","44.57","45.31","49.24","49.79","50.87","52.35","52.13","53.19","75.34","75.46","77.31","75.44","82.06","85.63","94.6","88.71","107.63","98.15","96.97","95.28","100.35","100.21","99.45","101.51","96.19","","",
"European Union","EUU","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","0.0896193214906535","0.0913060399597457","0.0915470874920095","0.0925660549614104","0.0954695282047739","0.0994174497085404","0.103264204584754","0.106393806175345","0.107359381019562","0.109625723639338","0.111587470963707","0.112747434128913","0.115979865161199","0.123227157835722","0.124949721108171","0.126281552297973","0.128469770563365","0.132497190968931","0.13711709131613","0.140008966918701","0.138801720365934","0.13937989539777","0.142764202813854","0.146054937163203","0.145731482325567","0.147828792398253","0.147370336610411","0.146275632206453","0.1445312933575","0.147776171153345","0.141802641214596","0.139577876795576","0.138153841869575","0.1350536981952","0.136583786652612","0.138578417082134","0.138285023732802","0.140425631609229","0.140457496543902","0.1373669820326","0.136966003062882","0.138145600033617","0.13711718564807","0.136302270834167","0.135384993498131","0.134168148103126","0.136294489535904","0.136810766097738","0.135331312042825","0.136770303958494","0.138252226532876","0.136789004652642","0.13549899649375","0.137965050347394","","","","","","",
"Fragile and conflict affected situations","FCS","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","3.485751260137","3.52889550836783","3.7038152911949","3.67795252608559","3.78068378675871","3.97399017074845","4.12620534184382","4.35612224555605","4.32684938684678","4.3493163484324","4.42854357348966","4.43651729938169","4.67486126392407","4.81531614856862","4.9987821410832","5.28743660315836","5.60621907922468","6.00764512403679","6.56736466540921","7.09165564685135","7.65639975763786","7.42361492847405","7.41108613731785","6.71543169692821","7.64585836457708","7.25702813170353","6.94544883462317","7.1987988775247","7.60216680556376","7.87555283946926","8.34308927193609","8.84790343425711","9.22859162934393","10.5083775688514","11.3162116822217","11.476975882671","12.1549474815459","13.2710471509885","14.487775905604","15.3865329212821","16.3512149582213","17.2658607510252","18.1327571167586","18.2591109093237","18.7651755027861","18.429621196455","18.4048872955006","18.8226458080865","18.8136682269592","19.1120854635879","19.1194663502494","0.816705587142491","0.789048566599435","0.879791309127463","","","","","","",
"Finland","FIN","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","96.72","100.17","104.3","107.92","106.6","103.47","103.81","103.3","108.44","103.81","107.05","106.1","102.14","105.31","104.88","108.56","106.66","107.17","109.31","111.64","112.89","112.08","113.99","114.87","112.77","112.23","110.92","103.84","103.69","106.83","101.77","98.94","95.88","97.84","94.68","94.37","96.54","96.04","94.63","94.74","97.47","99.59","100.67","100.6","99.5","99.64","99.62","98.15","96.58","96.48","96.34","95.32","96.84","98.1","100.7","101.2","100.28","99.96","","",
"Fiji","FJI","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","30.74","32.4","34.68","43.07","41.86","43.83","46.18","47.06","53.61","55.26","60.34","55.16","60.14","59.86","61.96","62.7","70.1","74.23","79.56","85.1","89.21","86.95","88.12","88.86","94.78","101.49","102.31","103.69","109.48","116.17","77.51","80.49","76.08","83.67","84.64","85.77","88.82","86.31","85.7","84.1","85.56","88.01","92.29","90.85","92.94","96.71","98.44","98.91","87.12","97.21","112.78","119.91","108.06","124.11","103.47","72.42","132.56","136.64","","",
"France","FRA","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","73.72","74.07","74.6","73.52","76.88","77.77","82.14","84.64","83.04","84.15","86.72","87.21","88.39","94.24","94.24","95.92","94.18","96.35","102.05","104.48","106.28","106.21","107.07","109.79","107.59","108.59","109.01","107.43","105.09","106.65","107.32","105.36","104.94","106.53","109.06","111.38","112.62","112.13","109.32","103.29","104.22","105.23","103.27","101.41","100.94","96","97.22","99.42","97.84","99.43","101.16","98.65","96.67","99.19","100.2","100.61","99.72","100.15","","",
"Faroe Islands","FRO","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","87.69","85.73","85.61","83.18","73.51","82.87","87.09","86.81","89.88","90.12","89.91","88.97","63.16","84.88","85.81","85.81","85.81","80.69","86.26","86.66","87.48","89.42","89.8","89.87","89.96","91.09","91.56","93.06","94.07","94.36","93.5","94.22","93.5","93.5","94.22","94.5","94.79","94.79","94.5","93.35","92.13","94.04","93.72","93.72","93.72","96.32","96.32","99.76","100.62","101.16","98.22","98.35","97.8","","",
"Micronesia, Fed. Sts.","FSM","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.45","80.6","80.45","80.81","87.85","88.74","88.75","88.76","88.78","88.79","88.8","88.77","88.83","88.85","88.86","85.34","91.16","80.8","88.52","86.33","91.7","87.57","93.16","99.16","101.23","99.62","102.16","102.61","","",
"Gabon","GAB","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","42.99","45.62","48.26","50.8","52.25","53.73","53.87","54.17","53.99","54.22","54.55","55.03","55.5","56.04","54.26","55.82","56.85","58.25","58.15","58.08","58.17","58.18","58.7","59.91","60.73","62.35","62.99","63.95","64.66","66.29","66.84","69.18","71.23","71.73","73.94","75.37","78.09","80.21","81.68","83.23","84.06","85.08","85.83","86.91","87.3","85.68","87.69","88.82","90.3","92.1","92.69","92.23","97.61","98.47","100.55","100.97","102.17","102.17","","",
"United Kingdom","GBR","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","74.05","75.09","74.47","74.17","76.08","76.42","77.7","78","77.93","81.89","81.83","85.18","85.11","89.29","90.17","89.63","90.65","93.06","95.75","97.5","95.89","97.1","100.14","98.98","100.05","98.25","99.52","96.38","97.82","99.83","98.38","100.09","99.1","101.94","102.89","95.57","95.85","97.87","96.76","93.86","89.11","91.65","91.33","90.98","92.25","93.09","92.93","91.54","90.52","94.05","95.14","93.85","94.7","98.66","100.46","100.89","102.56","104.38","","",
"Georgia","GEO","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.66","103.06","111.56","123.38","131.6","138.59","129.6","128.52","131.84","137.24","143.14","147.44","144.78","145.7","111.62","111.61","103.05","94.46","98.97","92.02","87.16","93.29","99.42","102.86","97.72","99.03","104.08","","",
"Ghana","GHA","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","18.19","18.95","19.65","21.85","22.89","24.2","24.95","26.37","28.02","28.47","28.8","30.85","30.7","31.45","32.55","32.12","34.63","36.33","37.92","40.27","41.8","44.24","47.51","47.25","47.29","47.26","48.64","48.98","50.51","50.98","52.33","51.95","52.52","53.44","51.61","53.22","52.42","52.26","54.53","59.83","59.76","60.71","65.81","64.4","66.98","69.67","74.01","81.2","81.07","84.4","87.16","90.71","94.04","96.07","102.19","101.75","102.45","102.49","","",
"Gibraltar","GIB","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","15.4","15.83","16.34","16.84","17.29","17.97","17.48","17.76","16.96","17.19","17.23","17.48","18.39","19.03","19.71","19.97","20.18","20.43","20.59","20.81","20.99","21.1","21.55","21.4","19.21","15.95","18.04","20.93","21.51","23.2","24.77","26.23","27.95","30.08","36","37.63","39.33","41.24","43.2","44.37","45.29","47.06","49.51","52.44","55.32","59.67","62.8","66.49","70.16","79.16","83.88","87.99","93.17","97.3","100.24","102.46","106.09","106.7","","",
"Gambia, The","GMB","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","23.46","24.64","26","27.09","28.31","29.72","31.03","32.61","34.14","36.11","37.29","39.31","39.32","38.96","39.25","39.33","38.42","38.37","38.49","38.63","38.14","38.13","38.13","37.52","38.69","38.87","39.84","40.25","40.94","39.8","68.98","70.16","70.82","71.68","71.57","70.78","71.9","71.87","72.44","73.09","74.17","76.79","84.45","86.93","87.49","88.65","90.97","92.38","95.05","93.46","91.92","93.12","92.33","99.83","103.53","96.64","98.25","98.98","","",
"Guinea-Bissau","GNB","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","16.8","16.79","16.8","16.83","16.83","16.91","16.92","16.9","16.97","17.09","17.48","18.44","18.79","19.33","20.06","20.76","21.78","22.6","23.32","23.95","24.75","25.5","25.93","26.51","26.93","27.64","28.52","29.4","30.07","30.95","57.9","59.67","61.99","62.06","63.26","64.84","66.68","67.25","68.53","70.51","69.69","70.53","74.41","74.56","76.28","78.89","81.89","88.14","89.36","92.17","94.4","96.68","98.95","98.59","99.7","101.71","103.09","104.44","","",
"Equatorial Guinea","GNQ","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","39.46","41.58","41.35","42.23","44.52","44.07","44.49","44.98","48.58","49.51","50.43","52.87","53.55","53.94","56.65","57.2","57.71","59.38","59.64","60.19","63.16","65.27","65.59","66.99","68.52","69.93","71.57","73.2","74.84","77.26","78.91","80.67","82.11","89.11","90.46","91.98","93.33","94.47","95.99","96.96","97.78","99.87","99.69","104.5","108.47","101.29","99.25","103.28","103.46","112.12","112.67","114.34","85.44","97.68","103.41","98.91","96.7","107.08","","",
"Greece","GRC","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","47.8","52.61","56.09","57.69","61.09","66.45","69.57","68.26","75.24","79.16","82.06","86.29","92.05","102.53","107.77","109.57","108.17","109.43","112.03","111.88","110.29","110.24","109.15","109.8","107.81","107.53","110.06","111.59","112.03","112.59","111.83","111.74","113.04","112.89","115.91","114.89","109.62","109","106.33","110","110.15","111.17","115.41","111.48","114.21","111.47","107.65","110.4","110.75","110.26","109.12","108.6","113.99","101.47","99.72","98.81","96.87","93.28","","",
"Grenada","GRD","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","67.59","74.43","77.65","80.97","85.33","91.68","80.05","88.21","92.27","93.43","89.73","86.36","90.27","91.21","87.76","82.67","83.38","83.13","79.79","79.67","84.15","81.07","79.43","75.35","76.28","76.74","75.47","74.69","75.19","79.27","79.02","75.26","73.91","81.08","84.11","79.15","74.59","71.38","78.49","77.31","81.35","89.67","89.82","87.9","87.19","114.66","108.06","102.71","105.58","101.41","101.79","101.55","95.53","106.77","97.48","95.75","96.97","96.92","","",
"Greenland","GRL","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","58.08","67.33","60.24","86.87","77.02","110","98.12","63.17","87.57","97.34","99.45","53.42","70.07","53.68","61.93","31.93","60.61","72.04","95.72","104.23","118.54","127.91","110.08","115.06","111.32","111.53","112.78","112.78","114.43","115.26","119.4","120.64","121.15","112.85","106.84","101.82","99.29","96.54","96.1","93.33","91.15","108.8","103","110.08","106.78","105.69","111.58","110.17","109.13","101.84","96.85","92.35","90.58","102.5","99.99","97.51","97.5","96.48","","",
"Guatemala","GTM","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","16.26","16.33","17.65","17.96","17.71","17.08","18.77","20.98","22.03","23.59","25.3","26.21","25.92","25.01","26.16","27.23","28.22","27.62","25.35","27.17","27.08","27.66","29.86","30.92","29.41","26.95","29.69","32.12","35.1","36.3","32.95","32.29","35.28","37.64","39.71","41.21","42.95","42.36","42.78","43.45","49.5","56.3","56.94","57.28","58.96","61.14","63.98","65.52","71.06","73.57","77.36","83.13","86.09","96.17","100.21","103.62","93.41","94.28","","",
"Guam","GUM","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","94.22","92.84","125.71","91.82","112.44","128.42","125.17","143.88","145.45","149.72","123.16","135.54","148.28","161.26","178.98","139.43","166.18","168.65","169.7","155.9","157.56","128.46","105.1","108.1","94.01","107.15","115.9","137.87","50.93","41.47","73.32","75.85","79.1","72.15","72.26","72.37","73.14","73.25","76.14","77.61","79.42","80.43","79.45","81.06","81.18","81.62","92.77","83.53","102.27","84.02","84.88","100.56","100.75","100.9","99.84","99.25","99.98","101.78","","",
"Guyana","GUY","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","28.47","29.56","30.2","33.54","36.15","37.83","38.75","43.48","48.07","48.75","51.7","54.15","57.01","52.7","56.34","59.16","58.51","53.99","46.44","47.24","46.48","38.14","28.99","27.51","25.78","27.24","30.69","33.5","30.69","29.57","30.71","38.9","40.67","44.7","43.88","53.5","53.41","51.47","51.82","49.04","50.22","55.34","69.58","72.23","69.81","64.98","74.59","71.04","78.52","74.64","84.54","90.52","92.91","96.69","100.75","102.56","100.25","119.64","","",
"High income","HIC","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","0.081000546256126","0.0825452214635328","0.0840215157076394","0.0867923102358546","0.0879739627440178","0.0900887605781611","0.0927722338972905","0.0950359704251926","0.0962704287271295","0.0991202679758695","0.100669893952671","0.102013266064986","0.101539659874429","0.10608358590716","0.107691499702696","0.111597276626056","0.112692037336327","0.114258887966412","0.115531970282284","0.117802693192234","0.118261325211171","0.1188856705931","0.122043057092675","0.123056485222499","0.124793138408983","0.12635850705754","0.126905771393271","0.12773806617917","0.127097632123301","0.129412367309287","0.126876501511176","0.127896201078422","0.127862471396438","0.128760064943989","0.130435097420306","0.132268170410269","0.133714151039019","0.136072019488521","0.137462384601622","0.137595718967364","0.137875103739969","0.139083985630815","0.139268592803101","0.139753581606116","0.139257953055978","0.139778993351506","0.142337524258127","0.143788120119206","0.142687221899522","0.143716184106896","0.14485986495584","0.145460878244789","0.146372701899095","0.148573746619609","","","","","","",
"Hong Kong SAR, China","HKG","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","91.96","131.84","123.07","95.39","84.4","84.86","90.37","118.94","129.46","137.12","146.76","162","125.81","120.45","110.7","118.96","139.78","149.46","168.24","87.33","189.83","185.19","182.79","171.74","185.81","163.76","170.63","172.97","151.02","133.36","112.09","71.48","83.67","44.82","57.81","64.72","70.21","79","93.61","98.4","102.37","92.9","110.42","101.44","106.39","108.89","113.8","94.15","113.99","98.74","88.68","92.08","101.09","97.54","97.42","105.04","95.97","84.19","","",
"Honduras","HND","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","19.71","20.54","20.92","20.14","20.29","20.79","23.53","25.14","25.31","26.27","30.07","31.35","32.15","29.29","31.67","33.23","33.11","41.4","29.48","42.73","44.81","38.29","33.44","34.43","35.49","32.71","40.9","43.54","44.48","47.74","48.99","50.48","49.66","65.13","63.31","70.18","68.44","69.96","69.15","70.02","69.48","76.1","82.31","85.92","89.99","92.66","96.54","103.67","91.65","90.83","94.41","96.26","95.71","95.98","100.42","103.6","104.84","106.69","","",
